game_id,seconds_elapsed,away_score,home_score,underdog_score,favorite_score,favorite_margin
0022400078,2190,77,84,84,77,-7
0022400086,1920,65,68,68,65,-3
0022400086,2070,70,80,80,70,-10
0022400086,2340,89,91,91,89,-2
0022400084,60,2,5,5,2,-3
0022400085,2100,81,83,81,83,2
0022400081,1710,51,69,51,69,18
0022400086,840,20,30,30,20,-10
0022400086,270,7,12,12,7,-5
0022400085,2430,92,100,92,100,8
0022400080,960,38,35,38,35,-3
0022400085,960,53,35,53,35,-18
0022400077,1440,46,49,46,49,3
0022400081,1350,43,54,43,54,11
0022400084,2070,91,67,67,91,24
0022400086,1500,41,47,47,41,-6
0022400083,1590,72,70,72,70,-2
0022400082,990,48,40,48,40,-8
0022400081,510,16,17,16,17,1
0022400080,270,15,12,15,12,-3
0022400079,2010,75,82,75,82,7
0022400080,360,19,15,19,15,-4
0022400081,330,10,9,10,9,-1
0022400079,1140,41,50,41,50,9
0022400081,2100,64,93,64,93,29
0022400086,930,22,35,35,22,-13
0022400083,2160,102,95,102,95,-7
0022400082,1290,61,53,61,53,-8
0022400082,1530,67,63,67,63,-4
0022400080,0,0,0,0,0,0
0022400083,420,16,17,16,17,1
0022400079,840,22,34,22,34,12
0022400078,1860,66,76,76,66,-10
0022400084,630,27,21,21,27,6
0022400079,2880,120,125,120,125,5
0022400080,2610,93,109,93,109,16
0022400086,1800,56,65,65,56,-9
0022400083,990,42,46,42,46,4
0022400085,90,3,4,3,4,1
0022400079,30,0,3,0,3,3
0022400080,1680,62,73,62,73,11
0022400083,510,21,25,21,25,4
0022400084,1860,83,55,55,83,28
0022400081,1740,51,69,51,69,18
0022400078,2820,100,109,109,100,-9
0022400079,2640,107,111,107,111,4
0022400079,2130,84,88,84,88,4
0022400082,2880,108,128,108,128,20
0022400077,1950,65,70,65,70,5
0022400084,2790,123,86,86,123,37
0022400081,1980,60,85,60,85,25
0022400085,1950,79,74,79,74,-5
0022400085,2190,85,89,85,89,4
0022400082,2340,87,106,87,106,19
0022400085,1920,79,74,79,74,-5
0022400081,150,4,4,4,4,0
0022400081,2550,83,113,83,113,30
0022400078,600,25,25,25,25,0
0022400078,1290,52,59,59,52,-7
0022400080,660,29,28,29,28,-1
0022400081,1890,57,76,57,76,19
0022400080,1980,77,83,77,83,6
0022400086,1710,51,65,65,51,-14
0022400085,1860,76,74,76,74,-2
0022400086,1140,26,39,39,26,-13
0022400085,780,43,23,43,23,-20
0022400079,450,12,23,12,23,11
0022400083,300,12,12,12,12,0
0022400081,1800,53,71,53,71,18
0022400080,1230,51,54,51,54,3
0022400078,0,0,0,0,0,0
0022400080,330,17,15,17,15,-2
0022400086,2760,101,101,101,101,0
0022400082,390,18,21,18,21,3
0022400085,1470,63,54,63,54,-9
0022400083,2820,133,120,133,120,-13
0022400085,690,35,23,35,23,-12
0022400085,2370,92,98,92,98,6
0022400077,600,17,22,17,22,5
0022400078,210,8,12,12,8,-4
0022400084,2730,121,86,86,121,35
0022400084,1710,76,50,50,76,26
0022400083,2700,128,118,128,118,-10
0022400084,2190,94,70,70,94,24
0022400083,2280,107,102,107,102,-5
0022400078,870,38,38,38,38,0
0022400081,1050,37,40,37,40,3
0022400086,2490,93,91,91,93,2
0022400084,2280,96,74,74,96,22
0022400080,1560,57,69,57,69,12
0022400085,330,14,11,14,11,-3
0022400077,990,31,37,31,37,6
0022400078,480,19,23,23,19,-4
0022400082,2130,83,96,83,96,13
0022400082,1350,63,55,63,55,-8
0022400085,2070,81,82,81,82,1
0022400081,2190,66,97,66,97,31
0022400079,1320,47,57,47,57,10
0022400086,450,12,21,21,12,-9
0022400082,2850,108,128,108,128,20
0022400077,2310,75,90,75,90,15
0022400079,1680,67,70,67,70,3
0022400084,900,36,26,26,36,10
0022400082,60,2,4,2,4,2
0022400079,1350,52,57,52,57,5
0022400079,1110,41,48,41,48,7
0022400083,2730,130,120,130,120,-10
0022400083,2850,133,122,133,122,-11
0022400085,720,38,23,38,23,-15
0022400077,1860,65,65,65,65,0
0022400081,1680,49,69,49,69,20
0022400079,510,14,23,14,23,9
0022400077,810,28,24,28,24,-4
0022400079,60,0,5,0,5,5
0022400086,480,12,23,23,12,-11
0022400086,2850,103,103,103,103,0
0022400077,930,28,33,28,33,5
0022400078,1530,56,64,64,56,-8
0022400080,2520,91,105,91,105,14
0022400083,2070,99,92,99,92,-7
0022400079,2850,115,121,115,121,6
0022400083,780,33,34,33,34,1
0022400085,510,21,18,21,18,-3
0022400081,300,8,9,8,9,1
0022400081,1560,47,65,47,65,18
0022400080,1410,53,63,53,63,10
0022400078,2160,77,83,83,77,-6
0022400085,810,45,23,45,23,-22
0022400084,1110,38,32,32,38,6
0022400085,2610,99,109,99,109,10
0022400080,120,7,6,7,6,-1
0022400084,1830,80,55,55,80,25
0022400077,1830,65,63,65,63,-2
0022400078,2220,77,84,84,77,-7
0022400078,2460,82,98,98,82,-16
0022400083,2460,115,107,115,107,-8
0022400077,900,28,31,28,31,3
0022400079,2190,87,88,87,88,1
0022400083,870,39,41,39,41,2
0022400085,30,3,0,3,0,-3
0022400079,0,0,0,0,0,0
0022400083,2310,110,102,110,102,-8
0022400084,2520,111,79,79,111,32
0022400079,1770,67,77,67,77,10
0022400082,2430,90,108,90,108,18
0022400082,2580,99,118,99,118,19
0022400085,1050,53,35,53,35,-18
0022400085,1830,76,74,76,74,-2
0022400081,2850,98,123,98,123,25
0022400082,1410,65,57,65,57,-8
0022400083,660,25,32,25,32,7
0022400082,2520,95,115,95,115,20
0022400082,2550,98,115,98,115,17
0022400079,150,6,10,6,10,4
0022400082,330,13,15,13,15,2
0022400082,0,0,0,0,0,0
0022400084,960,38,28,28,38,10
0022400077,1320,41,43,41,43,2
0022400078,1560,57,66,66,57,-9
0022400079,390,12,18,12,18,6
0022400086,600,13,27,27,13,-14
0022400084,2100,94,69,69,94,25
0022400079,1530,58,62,58,62,4
0022400082,2370,87,106,87,106,19
0022400081,1950,59,82,59,82,23
0022400078,1380,54,62,62,54,-8
0022400082,420,21,21,21,21,0
0022400086,360,10,17,17,10,-7
0022400084,1050,38,30,30,38,8
0022400082,2160,83,98,83,98,15
0022400077,1380,46,46,46,46,0
0022400080,990,38,37,38,37,-1
0022400083,360,14,15,14,15,1
0022400084,240,4,13,13,4,-9
0022400077,1410,46,49,46,49,3
0022400078,1140,45,52,52,45,-7
0022400086,1440,37,47,47,37,-10
0022400080,2790,99,111,99,111,12
0022400082,1110,53,45,53,45,-8
0022400079,2460,99,101,99,101,2
0022400084,720,32,24,24,32,8
0022400084,2400,101,76,76,101,25
0022400082,1380,63,57,63,57,-6
0022400078,300,14,14,14,14,0
0022400083,540,21,27,21,27,6
0022400080,930,38,35,38,35,-3
0022400085,1560,65,60,65,60,-5
0022400078,180,8,12,12,8,-4
0022400078,1950,71,76,76,71,-5
0022400079,2400,96,99,96,99,3
0022400081,2670,88,117,88,117,29
0022400080,480,21,24,21,24,3
0022400080,2340,85,96,85,96,11
0022400086,1770,56,65,65,56,-9
0022400084,1140,41,32,32,41,9
0022400084,1890,83,57,57,83,26
0022400085,660,35,21,35,21,-14
0022400085,2640,99,109,99,109,10
0022400079,2220,87,90,87,90,3
0022400078,570,22,25,25,22,-3
0022400086,30,3,0,0,3,3
0022400083,90,2,3,2,3,1
0022400083,1830,87,83,87,83,-4
0022400085,840,48,26,48,26,-22
0022400077,1350,43,43,43,43,0
0022400079,2310,93,97,93,97,4
0022400082,630,33,33,33,33,0
0022400083,1080,46,49,46,49,3
0022400080,2640,96,111,96,111,15
0022400080,2850,101,113,101,113,12
0022400083,1980,94,85,94,85,-9
0022400077,510,14,22,14,22,8
0022400081,420,11,12,11,12,1
0022400080,870,35,31,35,31,-4
0022400078,1050,40,48,48,40,-8
0022400080,2430,88,99,88,99,11
0022400085,2670,102,109,102,109,7
0022400079,1620,64,70,64,70,6
0022400079,1230,41,54,41,54,13
0022400079,1710,67,70,67,70,3
0022400080,2100,79,86,79,86,7
0022400080,2820,101,113,101,113,12
0022400086,2010,67,73,73,67,-6
0022400085,1890,76,74,76,74,-2
0022400079,960,28,43,28,43,15
0022400077,1290,41,43,41,43,2
0022400077,2130,71,80,71,80,9
0022400084,2640,116,86,86,116,30
0022400082,1200,57,48,57,48,-9
0022400082,1980,78,84,78,84,6
0022400085,2520,95,107,95,107,12
0022400080,420,19,20,19,20,1
0022400080,1530,57,67,57,67,10
0022400084,270,4,13,13,4,-9
0022400078,330,15,16,16,15,-1
0022400078,660,27,26,26,27,1
0022400079,2550,105,108,105,108,3
0022400079,2340,93,99,93,99,6
0022400079,1500,58,62,58,62,4
0022400086,60,3,3,3,3,0
0022400086,2280,84,91,91,84,-7
0022400085,1170,56,39,56,39,-17
0022400079,1470,58,62,58,62,4
0022400082,1830,76,75,76,75,-1
0022400082,2010,78,84,78,84,6
0022400084,1650,72,47,47,72,25
0022400077,2490,83,96,83,96,13
0022400080,2580,93,109,93,109,16
0022400086,810,17,30,30,17,-13
0022400083,600,24,32,24,32,8
0022400083,2220,105,101,105,101,-4
0022400084,2820,125,86,86,125,39
0022400082,2190,83,98,83,98,15
0022400077,1260,38,43,38,43,5
0022400081,360,10,10,10,10,0
0022400080,1470,55,65,55,65,10
0022400084,1290,45,35,35,45,10
0022400077,570,14,22,14,22,8
0022400077,960,31,33,31,33,2
0022400077,2220,73,86,73,86,13
0022400081,1290,41,52,41,52,11
0022400084,870,34,26,26,34,8
0022400086,2310,86,91,91,86,-5
0022400077,1110,31,39,31,39,8
0022400077,1590,55,55,55,55,0
0022400086,1260,31,44,44,31,-13
0022400077,1650,55,57,55,57,2
0022400086,1320,34,45,45,34,-11
0022400083,720,30,32,30,32,2
0022400085,1650,69,68,69,68,-1
0022400077,2280,75,86,75,86,11
0022400081,2490,79,108,79,108,29
0022400080,2160,79,91,79,91,12
0022400084,2850,127,86,86,127,41
0022400082,540,29,27,29,27,-2
0022400085,870,48,26,48,26,-22
0022400081,1770,53,71,53,71,18
0022400084,1620,69,45,45,69,24
0022400086,1380,34,45,45,34,-11
0022400086,2610,97,93,93,97,4
0022400083,1260,50,55,50,55,5
0022400084,2580,114,82,82,114,32
0022400085,270,9,9,9,9,0
0022400081,1260,41,48,41,48,7
0022400079,690,16,28,16,28,12
0022400077,1560,53,52,53,52,-1
0022400078,1170,47,55,55,47,-8
0022400079,90,3,7,3,7,4
0022400084,2430,103,76,76,103,27
0022400082,2040,78,89,78,89,11
0022400078,1350,54,62,62,54,-8
0022400078,1830,65,74,74,65,-9
0022400078,2100,76,82,82,76,-6
0022400080,1800,68,77,68,77,9
0022400081,2340,74,102,74,102,28
0022400085,1080,55,35,55,35,-20
0022400083,1020,42,49,42,49,7
0022400084,2550,114,82,82,114,32
0022400082,2790,106,126,106,126,20
0022400085,210,7,7,7,7,0
0022400081,780,26,27,26,27,1
0022400079,2820,115,121,115,121,6
0022400086,1530,43,48,48,43,-5
0022400084,1560,64,45,45,64,19
0022400082,750,39,40,39,40,1
0022400080,1710,64,75,64,75,11
0022400077,780,26,24,26,24,-2
0022400086,2130,74,84,84,74,-10
0022400086,210,4,10,10,4,-6
0022400083,150,3,3,3,3,0
0022400083,1800,84,81,84,81,-3
0022400085,2820,114,121,114,121,7
0022400077,2070,68,78,68,78,10
0022400077,2820,97,112,97,112,15
0022400078,270,14,12,12,14,2
0022400079,240,6,15,6,15,9
0022400078,2370,79,95,95,79,-16
0022400079,1260,45,57,45,57,12
0022400077,1530,53,52,53,52,-1
0022400078,2310,79,89,89,79,-10
0022400082,690,35,38,35,38,3
0022400084,2160,94,70,70,94,24
0022400084,2310,96,74,74,96,22
0022400077,1140,31,41,31,41,10
0022400081,1590,49,65,49,65,16
0022400079,600,14,25,14,25,11
0022400086,2670,99,97,97,99,2
0022400082,2730,105,123,105,123,18
0022400077,660,19,22,19,22,3
0022400077,2340,78,90,78,90,12
0022400078,2490,84,99,99,84,-15
0022400078,2670,92,101,101,92,-9
0022400079,2070,80,83,80,83,3
0022400083,2040,99,92,99,92,-7
0022400079,1980,73,82,73,82,9
0022400086,90,3,6,6,3,-3
0022400086,2430,93,91,91,93,2
0022400085,1410,61,50,61,50,-11
0022400079,660,16,28,16,28,12
0022400086,660,15,27,27,15,-12
0022400084,1350,51,35,35,51,16
0022400084,1950,86,57,57,86,29
0022400079,2610,107,111,107,111,4
0022400083,2130,102,95,102,95,-7
0022400084,30,2,3,3,2,-1
0022400084,660,27,21,21,27,6
0022400085,2700,102,113,102,113,11
0022400077,60,2,2,2,2,0
0022400083,840,36,38,36,38,2
0022400080,1440,55,65,55,65,10
0022400082,840,46,40,46,40,-6
0022400085,1590,67,66,67,66,-1
0022400085,1770,74,70,74,70,-4
0022400081,630,18,21,18,21,3
0022400081,1200,37,48,37,48,11
0022400078,1200,47,55,55,47,-8
0022400079,480,12,23,12,23,11
0022400078,1470,56,62,62,56,-6
0022400084,2250,96,74,74,96,22
0022400084,2700,118,86,86,118,32
0022400082,780,43,40,43,40,-3
0022400085,120,5,5,5,5,0
0022400081,1320,43,52,43,52,9
0022400086,1080,26,37,37,26,-11
0022400085,480,21,18,21,18,-3
0022400085,1350,61,50,61,50,-11
0022400081,390,11,10,11,10,-1
0022400086,2160,75,84,84,75,-9
0022400080,750,29,28,29,28,-1
0022400080,1830,69,79,69,79,10
0022400080,1920,75,81,75,81,6
0022400086,1890,62,68,68,62,-6
0022400082,30,2,2,2,2,0
0022400082,210,11,11,11,11,0
0022400080,60,2,3,2,3,1
0022400082,120,5,7,5,7,2
0022400082,930,48,40,48,40,-8
0022400085,2220,85,89,85,89,4
0022400077,2400,78,92,78,92,14
0022400084,1470,59,42,42,59,17
0022400084,1440,56,42,42,56,14
0022400078,1800,65,72,72,65,-7
0022400078,2580,87,101,101,87,-14
0022400079,1650,64,70,64,70,6
0022400080,690,29,28,29,28,-1
0022400084,690,29,24,24,29,5
0022400085,1740,71,70,71,70,-1
0022400081,270,8,6,8,6,-2
0022400079,2100,82,83,82,83,1
0022400085,0,0,0,0,0,0
0022400077,180,2,9,2,9,7
0022400086,2190,75,84,84,75,-9
0022400082,2220,85,101,85,101,16
0022400083,1320,55,59,55,59,4
0022400085,1380,61,50,61,50,-11
0022400077,360,11,12,11,12,1
0022400077,750,26,22,26,22,-4
0022400077,1080,31,39,31,39,8
0022400080,1890,73,81,73,81,8
0022400086,1560,44,48,48,44,-4
0022400083,2640,128,116,128,116,-12
0022400086,300,7,12,12,7,-5
0022400082,1770,76,73,76,73,-3
0022400081,1440,45,61,45,61,16
0022400078,1080,42,50,50,42,-8
0022400083,0,0,0,0,0,0
0022400081,960,35,36,35,36,1
0022400086,1200,28,41,41,28,-13
0022400082,720,38,38,38,38,0
0022400081,600,18,21,18,21,3
0022400081,900,32,34,32,34,2
0022400086,990,24,37,37,24,-13
0022400079,1200,41,54,41,54,13
0022400079,2250,90,93,90,93,3
0022400079,420,12,21,12,21,9
0022400082,480,24,25,24,25,1
0022400084,990,38,30,30,38,8
0022400085,180,7,7,7,7,0
0022400085,420,16,13,16,13,-3
0022400084,600,25,21,21,25,4
0022400080,1950,77,83,77,83,6
0022400080,2070,79,83,79,83,4
0022400085,930,51,32,51,32,-19
0022400081,810,29,29,29,29,0
0022400080,150,9,6,9,6,-3
0022400080,900,35,33,35,33,-2
0022400086,1590,46,52,52,46,-6
0022400085,2850,114,123,114,123,9
0022400081,690,24,24,24,24,0
0022400081,2250,70,97,70,97,27
0022400078,900,38,40,40,38,-2
0022400078,990,40,44,44,40,-4
0022400079,1440,58,62,58,62,4
0022400083,2550,123,111,123,111,-12
0022400082,1020,50,40,50,40,-10
0022400082,1860,76,77,76,77,1
0022400082,2070,78,89,78,89,11
0022400086,1050,26,37,37,26,-11
0022400078,1680,62,66,66,62,-4
0022400078,1590,58,66,66,58,-8
0022400083,2790,133,120,133,120,-13
0022400081,1080,37,43,37,43,6
0022400081,2400,77,102,77,102,25
0022400078,1260,50,57,57,50,-7
0022400080,390,19,20,19,20,1
0022400081,2880,98,123,98,123,25
0022400083,1860,89,83,89,83,-6
0022400084,1680,74,50,50,74,24
0022400077,2100,68,78,68,78,10
0022400081,660,22,24,22,24,2
0022400083,390,14,17,14,17,3
0022400083,1950,94,85,94,85,-9
0022400085,2130,83,85,83,85,2
0022400077,720,23,22,23,22,-1
0022400081,60,2,0,2,0,-2
0022400086,2040,68,76,76,68,-8
0022400086,2640,97,95,95,97,2
0022400083,570,24,27,24,27,3
0022400082,660,35,36,35,36,1
0022400081,2640,87,115,87,115,28
0022400086,150,4,8,8,4,-4
0022400086,1650,49,55,55,49,-6
0022400077,2850,97,112,97,112,15
0022400080,570,27,24,27,24,-3
0022400084,1230,43,35,35,43,8
0022400085,1020,53,35,53,35,-18
0022400078,30,0,2,2,0,-2
0022400080,810,33,31,33,31,-2
0022400086,780,17,30,30,17,-13
0022400082,1920,76,83,76,83,7
0022400077,1050,31,39,31,39,8
0022400080,1620,62,72,62,72,10
0022400084,1080,38,30,30,38,8
0022400083,1110,46,49,46,49,3
0022400086,240,4,10,10,4,-6
0022400083,2400,115,103,115,103,-12
0022400080,1080,43,44,43,44,1
0022400080,2250,85,94,85,94,9
0022400086,1110,26,39,39,26,-13
0022400084,1410,54,40,40,54,14
0022400082,240,11,13,11,13,2
0022400085,2550,97,109,97,109,12
0022400078,1770,64,70,70,64,-6
0022400079,210,6,13,6,13,7
0022400080,780,31,31,31,31,0
0022400079,1830,71,77,71,77,6
0022400084,1260,43,35,35,43,8
0022400078,510,22,23,23,22,-1
0022400083,2340,112,102,112,102,-10
0022400086,1740,54,65,65,54,-11
0022400086,2790,103,103,103,103,0
0022400079,1410,58,62,58,62,4
0022400085,450,21,16,21,16,-5
0022400077,2010,65,76,65,76,11
0022400077,2700,92,104,92,104,12
0022400078,2520,85,99,99,85,-14
0022400079,2670,107,114,107,114,7
0022400084,1770,78,52,52,78,26
0022400081,2310,72,100,72,100,28
0022400079,120,3,8,3,8,5
0022400084,450,13,19,19,13,-6
0022400084,750,32,24,24,32,8
0022400082,2490,93,110,93,110,17
0022400078,1920,69,76,76,69,-7
0022400083,2430,115,105,115,105,-10
0022400086,420,12,21,21,12,-9
0022400083,2610,126,113,126,113,-13
0022400082,570,30,27,30,27,-3
0022400082,1140,55,45,55,45,-10
0022400085,2490,95,104,95,104,9
0022400081,450,11,14,11,14,3
0022400079,2040,77,82,77,82,5
0022400085,2790,109,118,109,118,9
0022400077,0,0,0,0,0,0
0022400081,1920,59,79,59,79,20
0022400083,930,42,41,42,41,-1
0022400086,2220,79,87,87,79,-8
0022400083,2760,133,120,133,120,-13
0022400077,2640,89,103,89,103,14
0022400080,2280,85,94,85,94,9
0022400080,2220,82,94,82,94,12
0022400086,2370,89,91,91,89,-2
0022400083,2100,102,92,102,92,-10
0022400084,1920,86,57,57,86,29
0022400082,1440,65,59,65,59,-6
0022400082,2400,90,108,90,108,18
0022400078,420,15,21,21,15,-6
0022400080,1740,66,75,66,75,9
0022400078,1500,56,64,64,56,-8
0022400077,1200,33,43,33,43,10
0022400077,1890,65,68,65,68,3
0022400077,2160,71,81,71,81,10
0022400078,1440,56,62,62,56,-6
0022400080,1200,48,50,48,50,2
0022400085,1440,61,52,61,52,-9
0022400085,1500,63,57,63,57,-6
0022400077,1710,58,59,58,59,1
0022400077,1980,65,70,65,70,5
0022400079,2490,102,103,102,103,1
0022400085,2580,97,109,97,109,12
0022400077,2520,83,98,83,98,15
0022400083,2520,121,111,121,111,-10
0022400081,720,24,25,24,25,1
0022400084,2370,99,76,76,99,23
0022400084,2670,118,86,86,118,32
0022400083,2010,96,87,96,87,-9
0022400077,2460,80,95,80,95,15
0022400081,570,18,19,18,19,1
0022400078,540,22,23,23,22,-1
0022400080,210,9,12,9,12,3
0022400085,2160,85,87,85,87,2
0022400085,570,26,18,26,18,-8
0022400081,1650,49,67,49,67,18
0022400084,1800,78,52,52,78,26
0022400083,630,24,32,24,32,8
0022400083,2250,105,102,105,102,-3
0022400081,480,14,17,14,17,3
0022400078,780,31,34,34,31,-3
0022400078,2130,76,83,83,76,-7
0022400080,2130,79,88,79,88,9
0022400079,2280,93,93,93,93,0
0022400086,1350,34,45,45,34,-11
0022400082,90,2,4,2,4,2
0022400077,1470,49,49,49,49,0
0022400081,2430,77,105,77,105,28
0022400079,930,26,41,26,41,15
0022400084,930,36,26,26,36,10
0022400082,1260,59,51,59,51,-8
0022400078,1230,48,57,57,48,-9
0022400079,300,9,18,9,18,9
0022400081,210,6,4,6,4,-2
0022400083,1710,79,74,79,74,-5
0022400081,1380,43,58,43,58,15
0022400081,1620,49,65,49,65,16
0022400077,2370,78,92,78,92,14
0022400086,2250,81,89,89,81,-8
0022400080,1140,46,46,46,46,0
0022400086,960,24,37,37,24,-13
0022400083,2580,125,113,125,113,-12
0022400079,750,19,30,19,30,11
0022400080,1170,48,50,48,50,2
0022400080,2490,91,105,91,105,14
0022400086,570,13,25,25,13,-12
0022400086,690,15,27,27,15,-12
0022400085,360,16,11,16,11,-5
0022400078,60,3,4,4,3,-1
0022400080,540,24,24,24,24,0
0022400080,2460,91,102,91,102,11
0022400086,870,20,32,32,20,-12
0022400083,330,14,12,14,12,-2
0022400085,1800,74,72,74,72,-2
0022400081,2370,76,102,76,102,26
0022400078,2790,96,107,107,96,-11
0022400080,2040,79,83,79,83,4
0022400079,2730,109,116,109,116,7
0022400082,360,15,21,15,21,6
0022400085,2880,116,123,116,123,7
0022400077,1680,58,59,58,59,1
0022400078,1740,62,68,68,62,-6
0022400079,1920,71,79,71,79,8
0022400083,960,42,43,42,43,1
0022400085,240,9,9,9,9,0
0022400077,90,2,4,2,4,2
0022400081,2010,60,88,60,88,28
0022400079,1860,71,77,71,77,6
0022400085,1680,69,68,69,68,-1
0022400081,180,4,4,4,4,0
0022400081,750,26,27,26,27,1
0022400080,450,19,24,19,24,5
0022400077,2430,80,95,80,95,15
0022400082,1470,67,61,67,61,-6
0022400086,720,15,27,27,15,-12
0022400086,1980,67,70,70,67,-3
0022400083,120,3,3,3,3,0
0022400083,1230,50,53,50,53,3
0022400083,1560,69,70,69,70,1
0022400083,2370,115,102,115,102,-13
0022400084,1380,54,37,37,54,17
0022400079,1080,39,46,39,46,7
0022400078,1710,62,68,68,62,-6
0022400077,870,28,28,28,28,0
0022400083,2670,128,116,128,116,-12
0022400082,1050,53,41,53,41,-12
0022400085,2280,87,94,87,94,7
0022400080,630,29,28,29,28,-1
0022400078,750,31,32,32,31,-1
0022400080,1020,38,40,38,40,2
0022400080,2700,99,111,99,111,12
0022400086,1020,26,37,37,26,-11
0022400083,270,10,10,10,10,0
0022400084,840,34,26,26,34,8
0022400079,900,26,36,26,36,10
0022400086,2880,105,103,103,105,2
0022400079,180,6,10,6,10,4
0022400085,2460,92,101,92,101,9
0022400081,990,35,36,35,36,1
0022400084,330,6,13,13,6,-7
0022400083,1200,48,53,48,53,5
0022400083,2490,115,107,115,107,-8
0022400085,2340,90,98,90,98,8
0022400077,120,2,6,2,6,4
0022400081,930,34,34,34,34,0
0022400086,1830,60,68,68,60,-8
0022400083,1530,67,66,67,66,-1
0022400082,1620,69,67,69,67,-2
0022400085,2400,92,100,92,100,8
0022400083,810,33,36,33,36,3
0022400077,1740,58,61,58,61,3
0022400082,2280,85,106,85,106,21
0022400085,390,16,13,16,13,-3
0022400080,2370,85,96,85,96,11
0022400080,180,9,9,9,9,0
0022400083,1440,63,64,63,64,1
0022400082,2640,102,123,102,123,21
0022400085,1140,55,37,55,37,-18
0022400079,1590,64,68,64,68,4
0022400086,2550,97,91,91,97,6
0022400078,810,33,34,34,33,-1
0022400078,930,38,40,40,38,-2
0022400078,2700,93,105,105,93,-12
0022400080,1320,53,59,53,59,6
0022400081,2790,96,119,96,119,23
0022400077,240,8,12,8,12,4
0022400084,1200,41,35,35,41,6
0022400084,2130,94,69,69,94,25
0022400085,1620,67,66,67,66,-1
0022400080,90,4,3,4,3,-1
0022400081,540,16,19,16,19,3
0022400081,1860,55,74,55,74,19
0022400077,1770,58,61,58,61,3
0022400077,2190,73,83,73,83,10
0022400079,2520,102,104,102,104,2
0022400083,450,18,22,18,22,4
0022400084,180,4,10,10,4,-6
0022400077,630,19,22,19,22,3
0022400078,720,31,30,30,31,1
0022400086,1290,31,45,45,31,-14
0022400079,2580,105,108,105,108,3
0022400085,600,29,18,29,18,-11
0022400086,2730,99,101,101,99,-2
0022400077,2790,97,109,97,109,12
0022400080,1590,60,69,60,69,9
0022400082,900,46,40,46,40,-6
0022400078,2010,74,78,78,74,-4
0022400079,1170,41,52,41,52,11
0022400083,240,7,7,7,7,0
0022400083,1770,84,79,84,79,-5
0022400077,480,14,19,14,19,5
0022400081,1530,47,65,47,65,18
0022400078,90,3,7,7,3,-4
0022400086,900,20,35,35,20,-15
0022400082,300,13,15,13,15,2
0022400079,2160,85,88,85,88,3
0022400078,960,40,42,42,40,-2
0022400085,540,24,18,24,18,-6
0022400084,0,0,0,0,0,0
0022400084,2610,114,84,84,114,30
0022400082,810,46,40,46,40,-6
0022400086,2580,97,93,93,97,4
0022400082,2460,91,110,91,110,19
0022400083,180,5,3,5,3,-2
0022400081,30,0,0,0,0,0
0022400086,2460,93,91,91,93,2
0022400077,540,14,22,14,22,8
0022400078,2760,96,105,105,96,-9
0022400086,1860,60,68,68,60,-8
0022400081,870,32,34,32,34,2
0022400084,390,11,16,16,11,-5
0022400082,2670,104,123,104,123,19
0022400081,840,32,32,32,32,0
0022400081,2520,81,111,81,111,30
0022400078,1890,66,76,76,66,-10
0022400084,1980,88,57,57,88,31
0022400084,1530,62,45,45,62,17
0022400085,1290,56,46,56,46,-10
0022400078,1410,56,62,62,56,-6
0022400078,2430,79,95,95,79,-16
0022400079,1890,71,77,71,77,6
0022400082,2250,85,102,85,102,17
0022400079,2790,113,120,113,120,7
0022400083,900,42,41,42,41,-1
0022400083,1650,74,72,74,72,-2
0022400084,300,6,13,13,6,-7
0022400078,390,15,18,18,15,-3
0022400079,2760,110,118,110,118,8
0022400077,30,0,2,0,2,2
0022400077,2760,95,108,95,108,13
0022400084,780,32,24,24,32,8
0022400082,1800,76,73,76,73,-3
0022400085,900,48,27,48,27,-21
0022400081,90,2,2,2,2,0
0022400080,720,29,28,29,28,-1
0022400081,2730,94,119,94,119,25
0022400078,1650,62,66,66,62,-4
0022400081,1230,39,48,39,48,9
0022400080,1050,40,42,40,42,2
0022400080,1350,53,59,53,59,6
0022400086,2820,103,103,103,103,0
0022400083,1620,72,72,72,72,0
0022400082,1080,53,42,53,42,-11
0022400082,1650,70,67,70,67,-3
0022400085,2010,81,75,81,75,-6
0022400079,990,31,43,31,43,12
0022400085,2040,81,79,81,79,-2
0022400082,2100,80,94,80,94,14
0022400077,1020,31,37,31,37,6
0022400077,2250,75,86,75,86,11
0022400081,2460,79,108,79,108,29
0022400079,330,12,18,12,18,6
0022400086,1470,39,47,47,39,-8
0022400084,2490,108,79,79,108,29
0022400082,2700,104,123,104,123,19
0022400086,540,12,25,25,12,-13
0022400086,390,10,19,19,10,-9
0022400086,1950,65,68,68,65,-3
0022400078,630,27,25,25,27,2
0022400080,2670,96,111,96,111,15
0022400083,1500,67,66,67,66,-1
0022400083,210,5,5,5,5,0
0022400079,1740,67,75,67,75,8
0022400079,1950,73,82,73,82,9
0022400086,2400,91,91,91,91,0
0022400084,90,2,5,5,2,-3
0022400085,2310,88,98,88,98,10
0022400079,1020,34,43,34,43,9
0022400086,1680,51,58,58,51,-7
0022400084,2010,91,60,60,91,31
0022400084,2760,123,86,86,123,37
0022400082,1710,76,67,76,67,-9
0022400082,2310,87,106,87,106,19
0022400077,390,14,14,14,14,0
0022400080,2010,77,83,77,83,6
0022400077,420,14,16,14,16,2
0022400077,150,2,6,2,6,4
